YEAR,MO,DY,HR,PRECTOTCORR,QV2M,T2M,PS,WS10M
2021,8,31,20,0.09,17.27,20.99,87.46,0.62
2021,8,31,21,0.08,16.91,21.03,87.5,0.55
2021,8,31,22,0.07,16.66,21.02,87.49,0.63
2021,8,31,23,0.05,16.36,20.96,87.47,0.73
2021,9,1,0,0.03,16.05,20.89,87.44,0.54
2021,9,1,1,0.02,15.81,20.73,87.4,0.49
2021,9,1,2,0.01,15.56,20.55,87.37,0.48
2021,9,1,3,0.01,15.38,20.31,87.35,0.48
2021,9,1,4,0,15.2,20.06,87.34,0.63
2021,9,1,5,0,15.08,19.79,87.36,0.76
2021,9,1,6,0,15.62,20.02,87.39,0.79
2021,9,1,7,0,16.66,21.46,87.43,1.33
2021,9,1,8,0,17.21,22.39,87.46,2.69
2021,9,1,9,0,17.76,23.49,87.47,3.35
2021,9,1,10,0,18.01,24.33,87.44,3.65
2021,9,1,11,0,18.19,24.84,87.38,3.84
2021,9,1,12,0,18.37,25.1,87.3,4.05
2021,9,1,13,0,18.43,25.14,87.23,4.13
2021,9,1,14,0,18.43,24.99,87.16,4.09
2021,9,1,15,0,18.31,24.71,87.11,3.89
2021,9,1,16,0,18.31,24.28,87.08,3.54
2021,9,1,17,0,18.55,23.47,87.08,2.8
2021,9,1,18,0.56,18.49,22.14,87.11,1.64
2021,9,1,19,0.53,18.07,21.42,87.16,1.42
2021,9,1,20,0.45,17.82,21.17,87.22,1.36
2021,9,1,21,0.41,17.58,21.01,87.24,1.31
2021,9,1,22,0.4,17.33,20.94,87.24,1.2
2021,9,1,23,0.44,17.21,20.95,87.21,1.02
2021,9,2,0,0.52,17.15,21.11,87.19,0.72
2021,9,2,1,0.44,16.97,21.18,87.18,0.56
2021,9,2,2,0.41,16.91,21,87.15,0.66
2021,9,2,3,0.63,16.78,20.6,87.11,0.71
2021,9,2,4,0.78,16.66,20.34,87.1,0.68
2021,9,2,5,0.8,16.54,20.17,87.11,0.69
2021,9,2,6,0.71,16.91,20.43,87.15,0.76
2021,9,2,7,0.44,18.01,21.65,87.21,1.69
2021,9,2,8,0.32,18.31,22.4,87.24,3.14
2021,9,2,9,0.32,18.37,23.23,87.23,3.63
2021,9,2,10,0.36,18.43,24.05,87.2,3.97
2021,9,2,11,0.45,18.62,24.62,87.16,4.37
2021,9,2,12,0.52,18.68,24.75,87.12,4.74
2021,9,2,13,0.58,18.8,24.6,87.05,4.98
2021,9,2,14,0.6,18.86,24.2,86.98,5.15
2021,9,2,15,0.6,18.98,23.93,86.93,5.34
2021,9,2,16,0.6,19.1,23.3,86.89,5.22
2021,9,2,17,0.6,19.17,22.63,86.86,4.82
2021,9,2,18,0.23,18.98,22.05,86.91,3.35
2021,9,2,19,0.21,18.8,21.72,87,2.5
2021,9,2,20,0.19,18.43,21.42,87.09,1.86
2021,9,2,21,0.19,18.25,21.25,87.18,1.56
2021,9,2,22,0.21,18.13,21.11,87.17,1.55
2021,9,2,23,0.26,17.94,20.99,87.16,1.54
2021,9,3,0,0.3,17.88,20.93,87.13,1.52
2021,9,3,1,0.33,17.76,20.83,87.09,1.47
2021,9,3,2,0.35,17.7,20.71,87.05,1.47
2021,9,3,3,0.44,17.64,20.65,87.02,1.42
2021,9,3,4,0.52,17.58,20.6,86.99,1.43
2021,9,3,5,0.48,17.52,20.55,86.98,1.39
2021,9,3,6,0.4,17.64,20.77,87,1.4
2021,9,3,7,0.37,18.25,21.6,87.04,1.91
2021,9,3,8,0.28,18.49,22.16,87.07,2.67
2021,9,3,9,0.16,18.55,22.51,87.1,3.78
2021,9,3,10,0.13,18.37,22.73,87.09,4.35
2021,9,3,11,0.13,18.31,23.08,87.04,4.55
2021,9,3,12,0.16,18.37,23.52,86.97,4.65
2021,9,3,13,0.19,18.37,23.7,86.91,4.89
2021,9,3,14,0.18,18.31,23.65,86.85,5.16
2021,9,3,15,0.16,18.31,23.26,86.81,4.9
2021,9,3,16,0.14,18.31,22.8,86.8,4.18
2021,9,3,17,0.14,18.31,22.15,86.82,3.03
2021,9,3,18,0.06,18.19,21.42,86.86,1.62
2021,9,3,19,0.07,17.82,21.01,86.94,1.31
2021,9,3,20,0.08,17.46,20.95,87.01,0.96
2021,9,3,21,0.11,17.09,20.93,87.06,0.38
2021,9,3,22,0.12,16.78,20.73,87.08,0.34
2021,9,3,23,0.11,16.54,20.33,87.07,0.85
2021,9,4,0,0.09,16.24,20.04,87.04,1.24
2021,9,4,1,0.1,15.99,19.93,87,1.39
2021,9,4,2,0.08,15.69,19.98,86.97,1.26
2021,9,4,3,0.05,15.44,20.15,86.93,1.02
2021,9,4,4,0.03,15.14,20.3,86.92,0.71
2021,9,4,5,0.02,14.89,20.21,86.93,0.28
2021,9,4,6,0.01,15.2,20.19,86.97,0.17
2021,9,4,7,0.01,16.3,21.26,87.04,0.65
2021,9,4,8,0.01,16.42,22.16,87.1,1.77
2021,9,4,9,0.01,16.72,22.55,87.14,2.33
2021,9,4,10,0,17.09,23.19,87.14,2.19
2021,9,4,11,0,17.33,24,87.09,2.17
2021,9,4,12,0,17.46,24.66,87.02,2.41
2021,9,4,13,0,17.64,25.05,86.94,2.61
2021,9,4,14,0,17.88,25.16,86.85,2.77
2021,9,4,15,0,18.01,25.05,86.78,2.87
2021,9,4,16,0,18.13,24.63,86.75,2.86
2021,9,4,17,0.01,18.55,23.73,86.74,2.34
2021,9,4,18,0.31,18.62,22.29,86.78,1.47
2021,9,4,19,0.34,18.19,21.62,86.83,1.12
2021,9,4,20,0.33,18.01,21.52,86.9,0.86
2021,9,4,21,0.4,17.82,21.54,86.96,0.55
2021,9,4,22,0.44,17.7,21.62,86.98,0.35
2021,9,4,23,0.46,17.52,21.55,86.98,0.23
2021,9,5,0,0.41,17.4,21.45,86.97,0.29
2021,9,5,1,0.34,17.27,21.26,86.95,0.43
2021,9,5,2,0.3,17.09,21.05,86.92,0.47
2021,9,5,3,0.28,16.97,20.9,86.9,0.47
2021,9,5,4,0.21,16.85,20.75,86.9,0.49
2021,9,5,5,0.13,16.72,20.62,86.92,0.43
2021,9,5,6,0.06,17.09,20.88,86.96,0.38
2021,9,5,7,0.06,17.94,22.19,87.02,0.96
2021,9,5,8,0.08,18.07,23.1,87.07,1.62
2021,9,5,9,0.04,18.19,24.06,87.09,1.81
2021,9,5,10,0.05,18.19,25.15,87.06,1.96
2021,9,5,11,0.1,18.49,25.98,87.02,2.45
2021,9,5,12,0.32,18.92,26.3,86.96,2.94
2021,9,5,13,0.62,19.29,26.19,86.9,3.34
2021,9,5,14,0.92,19.41,25.76,86.85,3.58
2021,9,5,15,0.97,19.35,25.11,86.83,3.57
2021,9,5,16,0.95,19.47,24.34,86.83,3.29
2021,9,5,17,0.91,19.65,23.52,86.85,2.54
2021,9,5,18,0.73,19.53,22.69,86.89,1.54
2021,9,5,19,0.71,19.23,22.23,86.95,1.31
2021,9,5,20,0.72,18.92,21.96,87.02,1.31
2021,9,5,21,0.8,18.74,21.79,87.08,1.33
2021,9,5,22,1.1,18.55,21.69,87.11,1.35
2021,9,5,23,1.5,18.43,21.6,87.11,1.39
2021,9,6,0,2.38,18.31,21.51,87.08,1.44
2021,9,6,1,3.6,18.13,21.37,87.06,1.44
2021,9,6,2,4.22,17.94,21.21,87.05,1.42
2021,9,6,3,4.02,17.76,20.96,87.03,1.48
2021,9,6,4,4.16,17.64,20.98,87.07,1.39
2021,9,6,5,4.41,17.58,21.03,87.15,1.23
2021,9,6,6,5.4,17.52,21.35,87.22,0.75
2021,9,6,7,3.77,18.43,22.23,87.3,0.87
2021,9,6,8,2.23,18.43,22.88,87.34,1.84
2021,9,6,9,1.12,18.25,23.42,87.33,2.55
2021,9,6,10,0.65,18.25,23.42,87.38,3.57
2021,9,6,11,0.41,17.82,23.01,87.41,3.22
2021,9,6,12,0.22,17.4,23.05,87.35,2.25
2021,9,6,13,0.14,17.09,23.3,87.25,2.04
2021,9,6,14,0.13,17.09,23.45,87.17,2.08
2021,9,6,15,0.31,17.21,23.7,87.12,1.93
2021,9,6,16,0.54,16.85,23.57,87.1,1.85
2021,9,6,17,0.73,17.15,22.94,87.09,1.31
2021,9,6,18,0.36,16.85,22.1,87.11,0.75
2021,9,6,19,0.2,16.11,21.53,87.17,0.78
2021,9,6,20,0.1,15.99,20.89,87.26,1.18
2021,9,6,21,0.1,15.93,20.42,87.36,1.46
2021,9,6,22,0.21,15.87,20.44,87.43,1.27
2021,9,6,23,0.31,15.93,20.44,87.44,0.82
2021,9,7,0,0.39,16.05,20.26,87.4,0.63
2021,9,7,1,0.56,16.11,20.06,87.35,0.56
2021,9,7,2,0.72,16.17,19.8,87.33,0.56
2021,9,7,3,0.51,16.3,19.73,87.31,0.76
2021,9,7,4,0.29,16.42,19.73,87.33,0.97
2021,9,7,5,0.17,16.42,19.8,87.38,1.24
2021,9,7,6,0.1,16.54,20.11,87.46,1.59
2021,9,7,7,0.09,16.91,21.14,87.53,2.29
2021,9,7,8,0.12,16.91,21.87,87.58,2.76
2021,9,7,9,0.15,16.91,22.65,87.61,3.26
2021,9,7,10,0.19,16.97,23.33,87.61,3.5
2021,9,7,11,0.22,17.09,23.53,87.58,3.51
2021,9,7,12,0.26,17.21,23.45,87.53,3.53
2021,9,7,13,0.29,17.4,23.33,87.45,3.45
2021,9,7,14,0.31,17.46,23.3,87.38,3.36
2021,9,7,15,0.31,17.58,23.19,87.31,3.02
2021,9,7,16,0.3,17.7,22.88,87.27,2.51
2021,9,7,17,0.28,17.88,22.26,87.27,1.68
2021,9,7,18,0.68,17.76,21.31,87.29,1.01
2021,9,7,19,0.61,17.4,20.85,87.33,0.93
2021,9,7,20,0.48,17.15,20.61,87.38,1.01
2021,9,7,21,0.41,16.91,20.42,87.44,1.07
2021,9,7,22,0.41,16.6,20.22,87.47,1.02
2021,9,7,23,0.42,16.36,20.01,87.47,1
2021,9,8,0,0.48,16.11,19.81,87.46,0.93
2021,9,8,1,0.55,15.81,19.65,87.41,0.73
2021,9,8,2,0.51,15.56,19.54,87.37,0.54
2021,9,8,3,0.33,15.38,19.47,87.33,0.35
2021,9,8,4,0.16,15.14,19.55,87.32,0.21
2021,9,8,5,0.06,14.95,19.58,87.33,0.24
2021,9,8,6,0.04,15.38,19.8,87.37,0.35
2021,9,8,7,0.06,15.93,20.98,87.42,0.73
2021,9,8,8,0.14,16.36,22.05,87.46,1.73
2021,9,8,9,0.24,16.72,22.86,87.46,2.54
2021,9,8,10,0.34,17.09,23.55,87.43,3.05
2021,9,8,11,0.42,17.4,24.05,87.36,3.44
2021,9,8,12,0.53,17.58,24.19,87.28,3.82
2021,9,8,13,0.65,17.88,23.96,87.2,4.05
2021,9,8,14,0.73,18.01,23.62,87.11,4.02
2021,9,8,15,0.71,18.07,23.05,87.06,3.67
2021,9,8,16,0.69,18.19,22.43,87.05,3.1
2021,9,8,17,0.73,18.25,21.9,87.06,2.42
2021,9,8,18,0.17,18.13,21.38,87.1,1.59
2021,9,8,19,0.17,17.94,21.08,87.15,1.41
2021,9,8,20,0.16,17.7,20.88,87.21,1.44
2021,9,8,21,0.2,17.52,20.68,87.25,1.47
2021,9,8,22,0.24,17.33,20.48,87.26,1.53
2021,9,8,23,0.28,17.09,20.28,87.25,1.53
2021,9,9,0,0.26,16.91,20.1,87.22,1.42
2021,9,9,1,0.17,16.78,19.97,87.18,1.38
2021,9,9,2,0.1,16.72,19.94,87.14,1.38
2021,9,9,3,0.06,16.66,19.95,87.1,1.36
2021,9,9,4,0.03,16.54,19.91,87.09,1.28
2021,9,9,5,0.02,16.36,19.76,87.11,1.3
2021,9,9,6,0,16.42,19.92,87.16,1.25
2021,9,9,7,0,17.03,20.96,87.22,1.25
2021,9,9,8,0,16.97,21.69,87.26,1.42
2021,9,9,9,0.01,17.15,22.66,87.28,1.53
2021,9,9,10,0.01,17.21,23.22,87.28,1.91
2021,9,9,11,0.01,17.4,23.54,87.26,2.52
2021,9,9,12,0.01,17.7,23.58,87.2,3.04
2021,9,9,13,0.02,18.01,23.5,87.14,3.35
2021,9,9,14,0.02,18.31,23.24,87.07,3.5
2021,9,9,15,0.02,18.55,22.87,87.01,3.45
2021,9,9,16,0.02,18.74,22.58,86.98,3.23
2021,9,9,17,0.02,18.8,22.22,86.98,2.64
2021,9,9,18,0.08,18.49,21.6,87.02,1.9
2021,9,9,19,0.07,18.31,21.33,87.09,1.95
2021,9,9,20,0.09,17.94,21.11,87.19,1.79
2021,9,9,21,0.12,17.46,20.81,87.28,1.38
2021,9,9,22,0.13,17.09,20.51,87.32,0.98
2021,9,9,23,0.08,16.72,20.3,87.31,0.89
2021,9,10,0,0.05,16.48,20.27,87.3,0.86
2021,9,10,1,0.04,16.24,20.33,87.27,0.99
2021,9,10,2,0.03,15.87,20.17,87.23,1.37
2021,9,10,3,0.03,15.5,19.92,87.19,1.51
2021,9,10,4,0.01,15.2,19.82,87.17,1.5
2021,9,10,5,0.01,14.89,19.83,87.17,1.49
2021,9,10,6,0,14.83,20.28,87.19,1.33
2021,9,10,7,0,16.36,21.63,87.24,0.9
2021,9,10,8,0,15.81,22.91,87.29,1.44
2021,9,10,9,0,15.99,24.01,87.32,2.13
2021,9,10,10,0,16.17,24.41,87.3,2.8
2021,9,10,11,0.01,16.97,25.05,87.25,2.88
2021,9,10,12,0.02,17.64,25.58,87.17,2.89
2021,9,10,13,0.03,18.01,25.8,87.08,2.94
2021,9,10,14,0.04,18.07,25.48,87.01,2.99
2021,9,10,15,0.05,18.25,24.9,86.96,2.95
2021,9,10,16,0.04,18.49,24.08,86.96,2.58
2021,9,10,17,0.03,18.68,23.12,86.99,1.7
2021,9,10,18,0.02,18.55,22.09,87.03,0.94
2021,9,10,19,0.01,18.25,21.71,87.1,0.6
2021,9,10,20,0.01,18.01,21.68,87.17,0.43
2021,9,10,21,0.01,17.76,21.63,87.23,0.54
2021,9,10,22,0.01,17.4,21.55,87.25,0.8
2021,9,10,23,0.01,17.09,21.59,87.27,0.93
2021,9,11,0,0,16.78,21.59,87.27,0.95
2021,9,11,1,0,16.42,21.55,87.26,0.94
2021,9,11,2,0,16.05,21.42,87.22,1.03
2021,9,11,3,0,15.69,21.25,87.19,1.16
2021,9,11,4,0,15.26,21.06,87.15,1.28
2021,9,11,5,0,14.83,20.86,87.13,1.24
2021,9,11,6,0,14.71,21.26,87.14,0.98
2021,9,11,7,0,15.93,22.9,87.19,0.42
2021,9,11,8,0,16.3,24.02,87.25,1.67
2021,9,11,9,0,16.48,24.37,87.28,2.49
2021,9,11,10,0,16.97,24.53,87.28,2.8
2021,9,11,11,0,17.58,24.62,87.24,2.77
2021,9,11,12,0.01,17.94,24.56,87.18,2.69
2021,9,11,13,0.01,18.13,24.4,87.12,2.68
2021,9,11,14,0.01,18.31,24.19,87.05,2.68
2021,9,11,15,0.01,18.55,23.8,86.98,2.61
2021,9,11,16,0.01,18.8,23.28,86.96,2.38
2021,9,11,17,0.01,19.04,22.68,86.96,1.71
2021,9,11,18,0.01,18.86,21.96,86.98,1.14
2021,9,11,19,0.01,18.68,21.69,87.03,1.23
2021,9,11,20,0.01,18.62,21.59,87.08,1.32
2021,9,11,21,0.01,18.55,21.5,87.12,1.37
2021,9,11,22,0.01,18.43,21.39,87.14,1.47
2021,9,11,23,0.02,18.31,21.29,87.13,1.56
2021,9,12,0,0.02,17.94,21.17,87.11,1.52
2021,9,12,1,0.02,17.4,20.91,87.08,0.89
2021,9,12,2,0.02,16.85,20.37,87.03,0.71
2021,9,12,3,0.01,16.24,20.05,86.99,1
2021,9,12,4,0,15.62,19.91,86.96,1.46
2021,9,12,5,0,14.95,19.83,86.93,1.69
2021,9,12,6,0,14.95,20.52,86.91,1.47
2021,9,12,7,0,15.75,23.27,86.94,0.84
2021,9,12,8,0,16.05,25,86.97,1.85
2021,9,12,9,0,16.66,25.38,86.99,3
2021,9,12,10,0,17.52,25.78,86.98,3.25
2021,9,12,11,0,18.07,25.98,86.94,3.09
2021,9,12,12,0.01,18.49,26.15,86.87,2.92
2021,9,12,13,0.01,18.68,26.15,86.8,2.92
2021,9,12,14,0.01,18.8,25.9,86.73,3.01
2021,9,12,15,0.01,18.98,25.3,86.69,2.94
2021,9,12,16,0.01,19.23,24.67,86.68,2.65
2021,9,12,17,0.01,19.41,23.83,86.7,1.95
2021,9,12,18,0.15,19.41,22.69,86.75,1.05
2021,9,12,19,0.11,19.17,22.33,86.8,0.78
2021,9,12,20,0.06,18.92,22.25,86.86,0.55
2021,9,12,21,0.04,18.74,22.19,86.9,0.28
2021,9,12,22,0.04,18.62,22.01,86.91,0.38
2021,9,12,23,0.06,18.49,21.72,86.91,0.58
2021,9,13,0,0.08,18.43,21.57,86.89,0.78
2021,9,13,1,0.09,18.31,21.44,86.87,0.89
2021,9,13,2,0.09,18.01,21.23,86.86,0.96
2021,9,13,3,0.05,17.52,20.96,86.84,1.05
2021,9,13,4,0.02,16.91,20.61,86.8,1.08
2021,9,13,5,0.01,16.3,20.36,86.81,1.24
2021,9,13,6,0,16.36,20.47,86.85,1.38
2021,9,13,7,0,16.78,22.35,86.91,1.4
2021,9,13,8,0.01,16.6,24.26,86.97,1.84
2021,9,13,9,0.01,16.66,25.15,86.99,2.39
2021,9,13,10,0.01,17.27,25.76,86.98,2.67
2021,9,13,11,0.05,17.88,26.18,86.96,2.75
2021,9,13,12,0.14,18.25,26.26,86.94,2.78
2021,9,13,13,0.2,18.37,26.15,86.91,2.84
2021,9,13,14,0.25,18.37,25.69,86.87,2.81
2021,9,13,15,0.34,18.68,24.88,86.84,2.34
2021,9,13,16,0.57,18.8,24.34,86.83,1.51
2021,9,13,17,0.72,18.49,23.82,86.85,0.95
2021,9,13,18,0.13,18.68,22.94,86.9,0.59
2021,9,13,19,0.1,18.19,22.41,86.97,0.86
2021,9,13,20,0.07,17.82,22.02,87.03,1.15
2021,9,13,21,0.05,17.4,21.7,87.08,1.26
2021,9,13,22,0.04,16.97,21.53,87.09,1.17
2021,9,13,23,0.04,16.66,21.4,87.07,1
2021,9,14,0,0.03,16.3,21.22,87.06,0.88
2021,9,14,1,0.02,15.99,20.98,87.06,0.85
2021,9,14,2,0.01,15.75,20.8,87.05,0.94
2021,9,14,3,0,15.44,20.73,87.02,0.97
2021,9,14,4,0,15.01,20.6,87,0.94
2021,9,14,5,0,14.65,20.51,86.99,0.76
2021,9,14,6,0,15.01,20.61,87.02,0.66
2021,9,14,7,0,16.36,22.3,87.09,1.12
2021,9,14,8,0,16.78,23.58,87.16,2.4
2021,9,14,9,0.01,17.09,23.87,87.21,3.41
2021,9,14,10,0.01,17.52,23.87,87.23,3.78
2021,9,14,11,0.02,17.76,23.59,87.23,4.05
2021,9,14,12,0.05,17.88,23.29,87.2,4.02
2021,9,14,13,0.08,17.94,22.98,87.14,3.91
2021,9,14,14,0.07,17.94,22.77,87.08,3.62
2021,9,14,15,0.05,17.94,22.59,87.04,3.17
2021,9,14,16,0.04,17.88,22.35,87.05,2.87
2021,9,14,17,0.04,17.21,21.64,87.11,3.13
2021,9,14,18,0.07,16.48,20.7,87.19,2.92
2021,9,14,19,0.07,16.05,20.2,87.26,2.65
2021,9,14,20,0.05,15.75,19.92,87.33,2.2
2021,9,14,21,0.04,15.44,19.76,87.38,1.98
2021,9,14,22,0.03,15.26,19.61,87.39,1.94
2021,9,14,23,0.03,15.14,19.44,87.37,1.94
2021,9,15,0,0.04,15.01,19.31,87.33,2.06
2021,9,15,1,0.07,14.89,19.25,87.29,2.09
2021,9,15,2,0.15,14.77,19.18,87.24,2
2021,9,15,3,0.26,14.65,18.99,87.2,1.87
2021,9,15,4,0.29,14.65,18.88,87.19,1.76
2021,9,15,5,0.24,14.65,18.97,87.23,1.71
2021,9,15,6,0.2,14.83,19.25,87.29,1.7
2021,9,15,7,0.17,15.62,20.37,87.37,1.87
2021,9,15,8,0.26,15.87,21.34,87.44,2.72
2021,9,15,9,0.34,16.17,21.98,87.5,3.38
2021,9,15,10,0.36,16.42,22.49,87.51,3.77
2021,9,15,11,0.33,16.6,22.89,87.48,4.04
2021,9,15,12,0.27,16.85,23.23,87.42,4.08
2021,9,15,13,0.21,17.09,23.48,87.34,4.01
2021,9,15,14,0.15,17.27,23.62,87.27,3.83
2021,9,15,15,0.14,17.46,23.47,87.22,3.32
2021,9,15,16,0.12,17.4,22.99,87.21,2.51
2021,9,15,17,0.1,17.33,22.15,87.24,1.61
2021,9,15,18,0.22,16.66,21.15,87.28,1.06
2021,9,15,19,0.13,16.17,20.76,87.34,1.06
2021,9,15,20,0.1,15.93,20.47,87.41,1.15
2021,9,15,21,0.09,15.69,20.18,87.44,1.23
2021,9,15,22,0.08,15.44,19.9,87.44,1.29
2021,9,15,23,0.06,15.26,19.63,87.41,1.36
2021,9,16,0,0.05,15.08,19.39,87.37,1.45
2021,9,16,1,0.04,14.83,19.26,87.32,1.5
2021,9,16,2,0.06,14.59,19.23,87.26,1.47
2021,9,16,3,0.08,14.34,19.28,87.2,1.4
2021,9,16,4,0.16,14.1,19.42,87.19,1.28
2021,9,16,5,0.36,13.98,19.36,87.21,1.27
2021,9,16,6,0.38,14.1,19.37,87.24,1.36
2021,9,16,7,0.31,15.69,20.54,87.26,1.15
2021,9,16,8,0.31,14.95,22.31,87.28,0.9
2021,9,16,9,0.28,15.32,23.55,87.3,1.87
2021,9,16,10,0.23,15.62,23.75,87.31,2.64
2021,9,16,11,0.19,15.81,23.37,87.3,3.01
2021,9,16,12,0.18,16.24,23.03,87.25,2.86
2021,9,16,13,0.19,16.6,22.88,87.17,2.47
2021,9,16,14,0.19,16.6,22.69,87.08,2.29
2021,9,16,15,0.15,16.6,22.3,87.01,2.04
2021,9,16,16,0.11,16.85,21.85,86.98,1.7
2021,9,16,17,0.09,17.09,21.26,87,1.15
2021,9,16,18,0.1,16.91,20.52,87.04,0.75
2021,9,16,19,0.11,16.66,20.39,87.1,0.64
2021,9,16,20,0.08,16.48,20.38,87.15,0.62
2021,9,16,21,0.05,16.3,20.31,87.17,0.74
2021,9,16,22,0.04,16.11,20.13,87.17,0.84
2021,9,16,23,0.03,15.93,19.98,87.15,0.82
2021,9,17,0,0.03,15.69,19.85,87.11,0.77
2021,9,17,1,0.06,15.5,19.65,87.07,0.76
2021,9,17,2,0.12,15.32,19.54,87.02,0.82
2021,9,17,3,0.2,15.14,19.3,86.99,0.98
2021,9,17,4,0.19,14.89,19.09,86.99,1.15
2021,9,17,5,0.09,14.65,19.05,87,1.24
2021,9,17,6,0.03,14.71,19.29,87.04,1.21
2021,9,17,7,0.01,15.32,20.73,87.1,1.15
2021,9,17,8,0.02,15.2,22.16,87.16,1.6
2021,9,17,9,0.05,15.14,23.15,87.2,2.19
2021,9,17,10,0.12,15.38,23.5,87.2,2.53
2021,9,17,11,0.21,15.81,23.62,87.17,2.57
2021,9,17,12,0.34,16.3,23.69,87.11,2.52
2021,9,17,13,0.43,16.66,23.73,87.03,2.4
2021,9,17,14,0.43,16.91,23.72,86.97,2.38
2021,9,17,15,0.41,16.97,23.47,86.92,2.4
2021,9,17,16,0.44,16.97,22.99,86.9,2.24
2021,9,17,17,0.53,17.15,22.14,86.93,1.8
2021,9,17,18,0.04,17.15,20.8,86.97,0.94
2021,9,17,19,0.04,16.85,20.3,87.04,0.68
2021,9,17,20,0.04,16.72,20.09,87.1,0.59
2021,9,17,21,0.05,16.54,19.92,87.14,0.56
2021,9,17,22,0.05,16.36,19.78,87.15,0.52
2021,9,17,23,0.05,16.24,19.65,87.14,0.5
2021,9,18,0,0.04,16.11,19.58,87.12,0.49
2021,9,18,1,0.03,15.99,19.47,87.08,0.49
2021,9,18,2,0.02,15.87,19.41,87.03,0.57
2021,9,18,3,0.02,15.75,19.29,87,0.73
2021,9,18,4,0.01,15.62,19.2,86.99,0.76
2021,9,18,5,0.01,15.5,19.13,87,0.75
2021,9,18,6,0.01,15.62,19.37,87.06,0.77
2021,9,18,7,0.01,16.48,20.83,87.14,1.37
2021,9,18,8,0.01,16.85,21.83,87.22,2.49
2021,9,18,9,0.01,17.33,22.55,87.27,3.6
2021,9,18,10,0.01,17.76,23.39,87.29,4.26
2021,9,18,11,0.01,18.07,24.37,87.27,4.6
2021,9,18,12,0.01,18.31,25.14,87.21,4.74
2021,9,18,13,0.01,18.49,25.3,87.13,4.78
2021,9,18,14,0.02,18.68,25.2,87.06,4.71
2021,9,18,15,0.02,18.74,25.02,87.02,4.57
2021,9,18,16,0.02,18.74,24.36,87.03,4.28
2021,9,18,17,0.02,18.98,23.29,87.06,3.36
2021,9,18,18,0.14,18.8,22.12,87.11,1.94
2021,9,18,19,0.14,18.55,21.66,87.19,1.65
2021,9,18,20,0.17,18.37,21.47,87.28,1.58
2021,9,18,21,0.16,18.19,21.32,87.33,1.53
2021,9,18,22,0.16,17.94,21.12,87.35,1.44
2021,9,18,23,0.12,17.76,21,87.36,1.29
2021,9,19,0,0.08,17.52,20.81,87.33,1.18
2021,9,19,1,0.06,17.33,20.61,87.3,1.09
2021,9,19,2,0.03,17.09,20.41,87.25,1.06
2021,9,19,3,0.02,16.97,20.25,87.21,1.03
2021,9,19,4,0.01,16.66,20.03,87.21,0.88
2021,9,19,5,0,16.36,19.93,87.3,0.72
2021,9,19,6,0,16.42,20.15,87.36,0.46
2021,9,19,7,0,17.7,22.02,87.44,1.01
2021,9,19,8,0,17.82,23.36,87.49,2.25
2021,9,19,9,0.01,18.07,24.33,87.52,3.21
2021,9,19,10,0.03,18.37,25.06,87.51,3.55
2021,9,19,11,0.07,18.74,25.56,87.48,3.78
2021,9,19,12,0.1,18.98,25.79,87.4,3.98
2021,9,19,13,0.12,19.04,25.84,87.31,4.03
2021,9,19,14,0.11,19.04,25.65,87.23,3.99
2021,9,19,15,0.07,18.92,25.4,87.17,3.86
2021,9,19,16,0.04,18.86,24.82,87.16,3.7
2021,9,19,17,0.04,19.04,23.68,87.16,2.92
2021,9,19,18,0.09,18.92,22.37,87.2,1.68
2021,9,19,19,0.11,18.62,21.83,87.26,1.41
2021,9,19,20,0.12,18.37,21.5,87.33,1.34
2021,9,19,21,0.13,18.13,21.19,87.37,1.37
2021,9,19,22,0.15,17.88,20.95,87.38,1.42
2021,9,19,23,0.15,17.64,20.72,87.38,1.45
2021,9,20,0,0.17,17.4,20.56,87.36,1.48
2021,9,20,1,0.15,17.15,20.31,87.32,1.44
2021,9,20,2,0.16,16.85,20.01,87.3,1.4
2021,9,20,3,0.15,16.48,19.85,87.28,1.07
2021,9,20,4,0.13,16.24,19.83,87.26,0.58
2021,9,20,5,0.11,15.87,19.65,87.26,0.47
2021,9,20,6,0.1,15.87,19.9,87.3,0.51
2021,9,20,7,0.12,17.15,22.15,87.35,0.33
2021,9,20,8,0.11,17.03,24.08,87.4,1.81
2021,9,20,9,0.11,17.46,24.82,87.43,3.01
2021,9,20,10,0.1,18.01,25.34,87.42,3.39
2021,9,20,11,0.12,18.55,25.66,87.38,3.52
2021,9,20,12,0.13,18.74,25.77,87.32,3.72
2021,9,20,13,0.19,18.86,25.64,87.24,4.04
2021,9,20,14,0.25,18.8,25.23,87.16,4.27
2021,9,20,15,0.29,18.74,24.82,87.11,4.25
2021,9,20,16,0.28,18.8,23.95,87.08,3.76
2021,9,20,17,0.28,18.86,23.05,87.1,2.87
2021,9,20,18,0.35,18.74,22.08,87.13,1.78
2021,9,20,19,0.41,18.49,21.69,87.16,1.68
2021,9,20,20,0.45,18.31,21.5,87.2,1.69
2021,9,20,21,0.47,18.13,21.36,87.23,1.62
2021,9,20,22,0.53,17.94,21.23,87.25,1.38
2021,9,20,23,0.57,17.82,21.06,87.28,1.22
2021,9,21,0,0.56,17.7,20.92,87.3,1.29
2021,9,21,1,0.59,17.58,20.86,87.28,1.35
